id,pred_label,probs
10,no_relation,"[0.86333424, 0.004546984, 0.0014061846, 0.0016617515, 0.0033502807, 0.0016723333, 0.01238717, 0.0019337934, 0.0051839515, 0.0018987068, 0.0023252086, 0.0016114116, 0.010835982, 0.0011789338, 0.05795287, 0.0015733149, 0.0022068445, 0.0017680619, 0.0014816053, 0.001637587, 0.0010398977, 0.0018438876, 0.0023549157, 0.0017715185, 0.0016788787, 0.0020147583, 0.0014409377, 0.0012716232, 0.0046764542, 0.0019599348]"
11,org:dissolved,"[0.012073992, 0.0021466068, 0.0008716527, 0.0013632906, 0.0012268289, 0.0013352913, 0.0019064227, 0.0028832692, 0.0018118079, 0.0035917922, 0.0014483838, 0.0009125924, 0.001852511, 0.0014693976, 0.0015380369, 0.0011931544, 0.0014874444, 0.0012750773, 0.0059653968, 0.0026898, 0.0023688192, 0.0026143733, 0.92964584, 0.002557555, 0.00497698, 0.00092334975, 0.00086065667, 0.0029704396, 0.0024389469, 0.001600477]"
12,no_relation,"[0.89608026, 0.0044270228, 0.0030252386, 0.017066073, 0.0020342746, 0.003204859, 0.0011716131, 0.0018119736, 0.0037425174, 0.0055731023, 0.0032245785, 0.0020718665, 0.0032088717, 0.0013744443, 0.0017442608, 0.0016482105, 0.0025169053, 0.003096791, 0.0031638504, 0.009781098, 0.0054800054, 0.0022146632, 0.0026428506, 0.0023800507, 0.003561449, 0.0023864512, 0.002776115, 0.0034811783, 0.0023175497, 0.0027917475]"
13,no_relation,"[0.92118293, 0.0020185262, 0.0016697441, 0.0026382846, 0.0031429997, 0.0017026769, 0.003270398, 0.0020739755, 0.004110519, 0.0018289367, 0.004955812, 0.0026150385, 0.0020448146, 0.0025950049, 0.004912446, 0.0018459837, 0.002665314, 0.00227143, 0.0020062437, 0.0024351047, 0.0020917733, 0.0021076647, 0.0025486988, 0.0026550847, 0.005170873, 0.0024244273, 0.0027208698, 0.0033762713, 0.0020150796, 0.0029031648]"
14,no_relation,"[0.714251, 0.0036585412, 0.002105545, 0.002834704, 0.0024293913, 0.0024187388, 0.007750807, 0.0040230295, 0.0033287008, 0.003347445, 0.004092373, 0.0126794735, 0.002371956, 0.002395233, 0.010278184, 0.006071807, 0.004081398, 0.0022644415, 0.0020881395, 0.004563701, 0.0020799988, 0.004595005, 0.008114848, 0.003551178, 0.08698761, 0.0021830152, 0.0061052525, 0.07966857, 0.0054915342, 0.0041883984]"
15,per:colleagues,"[0.11419224, 0.0017741697, 0.0011778191, 0.0017530719, 0.0010877103, 0.0015009469, 0.0023339533, 0.0025801416, 0.0016028287, 0.0018855993, 0.0019528305, 0.0022205587, 0.0007472066, 0.001795083, 0.83557296, 0.0014238462, 0.0021323645, 0.0017116261, 0.0016229106, 0.0019918326, 0.00260419, 0.0027385117, 0.0018570457, 0.0017595036, 0.0017003806, 0.0014608181, 0.0018233515, 0.0016416403, 0.0015676117, 0.0017872119]"
16,per:alternate_names,"[0.0014487596, 0.0023991205, 0.0028551186, 0.002928719, 0.0023961936, 0.0023475534, 0.002614094, 0.0027094488, 0.0023083384, 0.0029855256, 0.002372328, 0.0025874265, 0.92175, 0.0027830282, 0.0028705825, 0.0023567416, 0.0029618402, 0.0018331929, 0.0028594786, 0.003130619, 0.002971029, 0.003474969, 0.0028597403, 0.0029259494, 0.0027995538, 0.002653316, 0.0030839175, 0.002894333, 0.002809482, 0.0030296734]"
17,no_relation,"[0.804659, 0.0031363363, 0.0029434394, 0.0036266851, 0.0035103867, 0.0035613172, 0.0021128461, 0.004039444, 0.0040033637, 0.0022645402, 0.026375877, 0.0032083616, 0.003177958, 0.012968055, 0.0039775465, 0.0017791945, 0.005995472, 0.002092313, 0.0033994773, 0.0040683933, 0.0022656464, 0.009340539, 0.007705861, 0.0033426906, 0.060139604, 0.0047174026, 0.002521348, 0.0029034708, 0.0030316885, 0.0031317454]"
18,no_relation,"[0.89697665, 0.0022650221, 0.0022594992, 0.0017952828, 0.0019842882, 0.0011212673, 0.016589923, 0.0033848782, 0.00212935, 0.0015491426, 0.001748565, 0.020247154, 0.0018920349, 0.0011168959, 0.0024463837, 0.0068418165, 0.0020927582, 0.0030886752, 0.0021065988, 0.0021215666, 0.0006438896, 0.0016922866, 0.0014631224, 0.003106518, 0.0027431662, 0.0022700042, 0.0041986876, 0.004826764, 0.0025376335, 0.002760129]"
19,org:product,"[0.0112178, 0.0020452526, 0.00265213, 0.9403129, 0.00088122394, 0.0016439332, 0.0010232364, 0.0013361821, 0.0030288277, 0.0015089263, 0.0025282102, 0.0018553315, 0.0012669262, 0.0016429301, 0.0020162645, 0.0011161492, 0.0021789214, 0.0012781102, 0.0016971527, 0.0016459413, 0.0020928278, 0.0016952893, 0.0010108216, 0.0016441339, 0.0015304448, 0.0015424483, 0.0014461689, 0.0018018745, 0.0025079232, 0.0018515983]"
20,no_relation,"[0.66960675, 0.0030157804, 0.0036902782, 0.0033733933, 0.0019038871, 0.0020356032, 0.002352135, 0.0046351478, 0.003298871, 0.0022775421, 0.009528138, 0.0028206406, 0.001544075, 0.005842949, 0.23969011, 0.0015298163, 0.004635714, 0.0044750245, 0.003141279, 0.0024530096, 0.0030872973, 0.0036905038, 0.002749253, 0.0032067564, 0.0025068931, 0.0022107055, 0.0027993736, 0.002961785, 0.0026272011, 0.002310022]"
21,org:top_members/employees,"[0.0024455013, 0.9225223, 0.002642927, 0.0024282485, 0.0025194366, 0.0026300533, 0.0024300276, 0.0025861196, 0.0030017826, 0.0026812719, 0.0025367185, 0.0024658856, 0.00268029, 0.0026783277, 0.0027198412, 0.0025697555, 0.0025071648, 0.002668863, 0.0027023014, 0.0027532459, 0.004457518, 0.002531151, 0.0027095682, 0.002766047, 0.0027006525, 0.0028867861, 0.0027535819, 0.002653271, 0.0015979365, 0.0027734851]"
22,org:top_members/employees,"[0.056317918, 0.8292037, 0.019236201, 0.00419992, 0.0034615141, 0.0037859834, 0.0020393953, 0.0036534106, 0.0028929096, 0.009397892, 0.004165202, 0.002278445, 0.0022224071, 0.0025654798, 0.0025830774, 0.0034682816, 0.0031211157, 0.0035548664, 0.0022806714, 0.0043517933, 0.004502832, 0.0032941413, 0.00352032, 0.005556863, 0.0025654798, 0.0034003686, 0.0038166093, 0.002853627, 0.0021986614, 0.0035108784]"
23,per:employee_of,"[0.0030295316, 0.0053221886, 0.0027077103, 0.0027719217, 0.0039114417, 0.0024762563, 0.9104822, 0.001920054, 0.0030354543, 0.0018655291, 0.0025573573, 0.011327751, 0.0020279812, 0.0027123415, 0.0019181798, 0.0057238312, 0.0023686357, 0.0023307754, 0.002634031, 0.0020781015, 0.0030177208, 0.0017576442, 0.0023744258, 0.0027719217, 0.003794785, 0.00289433, 0.0027550545, 0.00229464, 0.0021159868, 0.0030221443]"
24,no_relation,"[0.88869214, 0.0032000423, 0.012382862, 0.0014702817, 0.003370442, 0.002767716, 0.0043040253, 0.003895846, 0.0020703946, 0.0028906441, 0.0035953796, 0.0015506538, 0.0019784803, 0.0024140447, 0.0018851159, 0.0019794467, 0.0024181737, 0.003657464, 0.00236158, 0.0028354262, 0.024032317, 0.0017307244, 0.0027873812, 0.0076699457, 0.0019478069, 0.0027549071, 0.0023702446, 0.0020047366, 0.0025541007, 0.002427638]"
25,no_relation,"[0.80502474, 0.003708034, 0.0063307197, 0.0020071834, 0.0025559694, 0.0024882413, 0.0030065253, 0.10115503, 0.0025572176, 0.0022380815, 0.0031423613, 0.0038814829, 0.0025722454, 0.0027003011, 0.0021894414, 0.0019293469, 0.0030087284, 0.0025835743, 0.0027515437, 0.002748187, 0.014658402, 0.002199084, 0.0039021485, 0.0028154196, 0.003675138, 0.002647426, 0.0024496648, 0.0036124238, 0.0027853376, 0.0026760183]"
26,no_relation,"[0.56195945, 0.3342531, 0.007814954, 0.008730992, 0.0095610665, 0.0033726778, 0.0010795528, 0.0046842503, 0.0024399476, 0.0048597506, 0.004062271, 0.0025346677, 0.0023316273, 0.0021002875, 0.001772077, 0.0027126705, 0.0031199788, 0.003564868, 0.0020616767, 0.0045835315, 0.0037813717, 0.0027661733, 0.002874961, 0.0029916766, 0.0030462164, 0.0028193542, 0.0033155289, 0.0035527041, 0.004360043, 0.0028925622]"
27,no_relation,"[0.86454844, 0.0026800625, 0.023724403, 0.0027970485, 0.0017337615, 0.001547319, 0.0021482396, 0.04537411, 0.0018591464, 0.0022392762, 0.0033951618, 0.0023250703, 0.0022447498, 0.002327342, 0.0021025783, 0.002106689, 0.0025405316, 0.0027557018, 0.0024390335, 0.0022946189, 0.0030663372, 0.0023813704, 0.002480469, 0.0028682763, 0.0026352932, 0.00282174, 0.0022985437, 0.0028476927, 0.0027422793, 0.0026748332]"
28,no_relation,"[0.911955, 0.0066181067, 0.001427776, 0.0021464874, 0.011717676, 0.0010936452, 0.0055458597, 0.0012842321, 0.012019005, 0.0023600466, 0.0019311582, 0.0019953805, 0.0018905725, 0.0010491838, 0.007913106, 0.001708407, 0.0017536238, 0.0011929516, 0.0015673398, 0.0019012183, 0.0015340255, 0.0017433786, 0.0017067395, 0.0024138028, 0.002097276, 0.0021386412, 0.0020134866, 0.0025922416, 0.0022591313, 0.0024305084]"
29,no_relation,"[0.9045595, 0.0021822327, 0.006930043, 0.0017428034, 0.0037735528, 0.0023961286, 0.0028350716, 0.0024019857, 0.0032879377, 0.003580259, 0.0039423583, 0.0016532791, 0.0020495174, 0.0024697767, 0.007132591, 0.0016834192, 0.0042773006, 0.004273126, 0.0027032637, 0.0026927246, 0.006586913, 0.0017521894, 0.003256184, 0.005065179, 0.0021520748, 0.0033497186, 0.0025838842, 0.002606058, 0.0027364648, 0.0033444068]"
30,no_relation,"[0.67821413, 0.0024881836, 0.006336759, 0.004123911, 0.002708822, 0.0023340103, 0.0030770006, 0.21382676, 0.0023765608, 0.003001322, 0.0036575985, 0.0034994904, 0.002474855, 0.002748794, 0.0034034355, 0.0031071962, 0.0041218977, 0.0036388943, 0.0027407529, 0.003662066, 0.017347483, 0.0028098607, 0.0036943941, 0.0034994904, 0.004207815, 0.003655813, 0.003474801, 0.0035580723, 0.0030981067, 0.0031117513]"
31,org:place_of_headquarters,"[0.20703389, 0.006059994, 0.01908864, 0.0029517382, 0.0028553405, 0.002930198, 0.002798746, 0.6327466, 0.0029734368, 0.0031359785, 0.003539675, 0.00349161, 0.0032197647, 0.00266407, 0.003012897, 0.0029517382, 0.0034475632, 0.002964738, 0.0026266125, 0.0033825324, 0.05896966, 0.0030173133, 0.0034593672, 0.0027960145, 0.0032434335, 0.00256702, 0.0026420478, 0.0027756107, 0.00308284, 0.0035709224]"
32,per:origin,"[0.035186145, 0.0030135922, 0.0021632025, 0.0030767834, 0.0023446968, 0.0028254837, 0.032414995, 0.00169626, 0.0030588082, 0.0024922634, 0.0033097833, 0.17626359, 0.013303087, 0.0031962257, 0.0056459606, 0.6460058, 0.002340122, 0.0031605316, 0.002184431, 0.002010428, 0.0014076227, 0.0028007594, 0.0023139883, 0.0025476315, 0.0033990436, 0.0020222424, 0.023645937, 0.0069709797, 0.0054482576, 0.0037513915]"
33,no_relation,"[0.830482, 0.006071157, 0.0830358, 0.0031712796, 0.002068635, 0.0041820114, 0.0042028017, 0.0061908998, 0.0022247464, 0.002833017, 0.0044643125, 0.0022664112, 0.0025544234, 0.003195372, 0.0017149587, 0.0024782512, 0.0033993802, 0.0023520964, 0.0019662098, 0.00276739, 0.0040197764, 0.002888893, 0.002065607, 0.0025997225, 0.0025594174, 0.0032086615, 0.0025700622, 0.002574458, 0.0031282175, 0.002764014]"
34,no_relation,"[0.78473175, 0.11000196, 0.002795164, 0.014858098, 0.0030992564, 0.0020939922, 0.000988649, 0.0026710737, 0.00226304, 0.005588785, 0.003781561, 0.0017309021, 0.002209538, 0.0022807894, 0.0032258658, 0.0025996608, 0.0024148822, 0.004686164, 0.0026431794, 0.0036026689, 0.012032455, 0.0025531158, 0.003224291, 0.0025270702, 0.0020756687, 0.0030969875, 0.0026678154, 0.0029936526, 0.0076744803, 0.0028874143]"
35,per:title,"[0.27458704, 0.0039110407, 0.002446272, 0.0021577736, 0.6236447, 0.004737019, 0.002943572, 0.0020053822, 0.0040907376, 0.00345401, 0.0038353945, 0.0030089659, 0.0029156778, 0.0034726118, 0.003594234, 0.010761883, 0.0038711422, 0.0036704966, 0.0027937302, 0.0023468202, 0.0025624195, 0.005073325, 0.0036370454, 0.00380973, 0.0036003813, 0.0032085062, 0.0039950004, 0.0034271306, 0.0034304794, 0.003007497]"
36,no_relation,"[0.8523071, 0.0014484666, 0.0012359181, 0.0026560198, 0.005231432, 0.0029831463, 0.07092469, 0.001224505, 0.0072524934, 0.0022292333, 0.0021770617, 0.0017083782, 0.012506735, 0.0015722957, 0.0033296165, 0.0022754222, 0.0030255038, 0.0018070522, 0.0021595925, 0.0018462957, 0.0016317385, 0.0019011863, 0.0019749915, 0.0017386738, 0.0021349536, 0.0026948836, 0.0020471585, 0.002298874, 0.0019002584, 0.0017764324]"
37,org:product,"[0.011090269, 0.0022138653, 0.0037311353, 0.9332613, 0.00110832, 0.0016339966, 0.0016609445, 0.0013336292, 0.0026060245, 0.0019157067, 0.0022000582, 0.002040255, 0.0016743802, 0.0015930309, 0.002354311, 0.0011907968, 0.0021884067, 0.0015152638, 0.0018775074, 0.0020474906, 0.0034146996, 0.0023162372, 0.0014179092, 0.0017741198, 0.0016051332, 0.0018293195, 0.0017672031, 0.0020629195, 0.0024632716, 0.0021126138]"
38,no_relation,"[0.5603962, 0.0041669537, 0.0026880077, 0.0026295893, 0.0019398844, 0.0025825086, 0.0029979574, 0.0026116748, 0.0019098095, 0.0032234136, 0.009200604, 0.0019191575, 0.0036151232, 0.008020991, 0.34795794, 0.0015648418, 0.0046173274, 0.0035584243, 0.0030414532, 0.002931371, 0.0025455758, 0.0048798467, 0.0030060196, 0.002585663, 0.0030384846, 0.0024769132, 0.0019723584, 0.0029572486, 0.0027077678, 0.0022569078]"
39,org:top_members/employees,"[0.052890573, 0.7216255, 0.038733374, 0.005521798, 0.02337855, 0.007540037, 0.002607676, 0.0030695943, 0.004403436, 0.03750503, 0.006008507, 0.004181322, 0.0035625307, 0.0047659017, 0.0049352283, 0.005554247, 0.0046805725, 0.0050056092, 0.003299632, 0.0072733457, 0.008372591, 0.0054548034, 0.0049763643, 0.0054855193, 0.004992184, 0.0049123885, 0.005623837, 0.00503011, 0.0036720298, 0.0049376385]"
40,no_relation,"[0.8387535, 0.06379948, 0.00897389, 0.0024413748, 0.010882874, 0.005432319, 0.0019032025, 0.0025435914, 0.002401179, 0.0055205603, 0.0034007034, 0.0030929758, 0.0022568004, 0.0021503018, 0.0021273268, 0.002320494, 0.0031233286, 0.0027610424, 0.0015472927, 0.002584909, 0.00859646, 0.0027043358, 0.0024907428, 0.002370888, 0.0024176496, 0.0025836474, 0.003515513, 0.0027942706, 0.0020953685, 0.0024141108]"
41,no_relation,"[0.8696469, 0.04801929, 0.0037723123, 0.0027456852, 0.0076386738, 0.0052384557, 0.0013802801, 0.0027651938, 0.0023013984, 0.003632145, 0.0034675894, 0.002039922, 0.0022657185, 0.0022952263, 0.0016928071, 0.0020842224, 0.0034139333, 0.0019341904, 0.0016747199, 0.0026775019, 0.00616789, 0.0026644599, 0.0034665314, 0.0022371365, 0.0021640763, 0.0020801558, 0.0033387195, 0.0026742353, 0.0022846041, 0.0022360445]"
42,per:employee_of,"[0.07168138, 0.0023634483, 0.0029042535, 0.002667697, 0.0031525376, 0.0031509986, 0.83652997, 0.001995088, 0.005155319, 0.003344408, 0.0037141435, 0.0044734175, 0.0017299803, 0.0022019008, 0.006443368, 0.012275222, 0.0020715266, 0.0023692255, 0.0022940906, 0.0033167617, 0.0015790153, 0.0022541173, 0.0026755237, 0.002327943, 0.002790267, 0.002154047, 0.0023936445, 0.0034279, 0.00237966, 0.0041831303]"
43,org:member_of,"[0.05222147, 0.0038712018, 0.0038565805, 0.0025372473, 0.0026668136, 0.002180845, 0.0028305037, 0.12502836, 0.0032089471, 0.0024460112, 0.0025746874, 0.0032802369, 0.0024210582, 0.0030784896, 0.0028222234, 0.0033083863, 0.0028849214, 0.0028222234, 0.0025521575, 0.002044717, 0.7466899, 0.0021075641, 0.0027141054, 0.0029089681, 0.0038312422, 0.002742079, 0.0024627892, 0.0026811757, 0.0023442796, 0.0028806985]"
44,no_relation,"[0.8878005, 0.0024930402, 0.0030355796, 0.0021318898, 0.0042206626, 0.0022151917, 0.0028287803, 0.002457387, 0.003613652, 0.00250402, 0.0041837296, 0.004009725, 0.0018658338, 0.0019203677, 0.003791469, 0.0057499795, 0.0025527843, 0.0023987042, 0.0029812302, 0.0027666271, 0.0019269426, 0.002207633, 0.0014361836, 0.0063926782, 0.008962453, 0.02179577, 0.004268851, 0.0023181026, 0.0024216524, 0.00274845]"
45,per:title,"[0.002985151, 0.0025770548, 0.0024079508, 0.0023367167, 0.9262727, 0.0024783292, 0.001973968, 0.0028072868, 0.0019409935, 0.0026738315, 0.002166392, 0.002186584, 0.005245342, 0.002690858, 0.0020153595, 0.002447364, 0.0026977647, 0.002637846, 0.0028021513, 0.0024399064, 0.0022026577, 0.0025281357, 0.0026987528, 0.0023932985, 0.002215061, 0.002589985, 0.0024971575, 0.0023447173, 0.0024868147, 0.0022598524]"
46,org:top_members/employees,"[0.26791003, 0.6451981, 0.0035291654, 0.0024758137, 0.0030223422, 0.0036949231, 0.0035926267, 0.003604927, 0.0036394154, 0.0027478454, 0.0036389714, 0.0026730746, 0.002654864, 0.0033462443, 0.0023110951, 0.0037558598, 0.0029747586, 0.0025531575, 0.002165779, 0.0030061526, 0.0028517318, 0.0029086876, 0.003964316, 0.003943321, 0.0023566773, 0.0031389045, 0.0029973583, 0.0027979405, 0.003824798, 0.002721142]"
47,per:title,"[0.03879369, 0.0067052213, 0.006180156, 0.004438377, 0.64471245, 0.003299933, 0.17556743, 0.0033306899, 0.007224012, 0.009913304, 0.004713107, 0.0049248445, 0.0042145, 0.004853229, 0.003873112, 0.012752263, 0.005584669, 0.0039437213, 0.0039379485, 0.0045591868, 0.0038186547, 0.005821332, 0.005537151, 0.004447054, 0.003381489, 0.0036313527, 0.00440814, 0.0040077823, 0.005956472, 0.0054686354]"
48,no_relation,"[0.79626596, 0.10776288, 0.004925186, 0.003539692, 0.010402463, 0.0042399648, 0.0014244154, 0.0032383061, 0.0022115705, 0.004915576, 0.0039152135, 0.0025355779, 0.002029451, 0.0026045945, 0.0020264804, 0.0027463029, 0.0028045739, 0.0035314916, 0.0022496905, 0.0039579812, 0.006222219, 0.0022728774, 0.0028654803, 0.0028886597, 0.0029212837, 0.0032981476, 0.003533217, 0.0029205706, 0.0027698702, 0.0029803556]"
49,no_relation,"[0.6087959, 0.01158901, 0.21121767, 0.009558495, 0.008881264, 0.038278237, 0.0016541377, 0.005399927, 0.0031328772, 0.008805699, 0.0031791066, 0.0027046679, 0.0026010538, 0.0023145548, 0.002028672, 0.0026471796, 0.003395728, 0.0037504784, 0.0022898247, 0.005039433, 0.03283717, 0.0032752212, 0.0031605333, 0.0032864346, 0.0039371904, 0.0038309915, 0.0030843064, 0.0034040285, 0.0023475625, 0.003572621]"
50,org:product,"[0.008032133, 0.0018911046, 0.0027166642, 0.9274822, 0.0015582409, 0.0015582409, 0.0017562598, 0.0016680793, 0.0036710992, 0.0019152657, 0.003532186, 0.0025583473, 0.0021311631, 0.002408962, 0.0027907803, 0.001551787, 0.002917937, 0.0021384598, 0.0024479434, 0.0017913362, 0.0020303454, 0.0027274634, 0.0015662506, 0.0026161808, 0.002303493, 0.002527365, 0.0019652378, 0.0022572856, 0.0025293324, 0.0029588272]"
51,no_relation,"[0.9221083, 0.0053743795, 0.008882512, 0.00154129, 0.001310633, 0.005550398, 0.0014664066, 0.0076050395, 0.001587888, 0.0015248217, 0.0017901114, 0.0011829026, 0.0015159133, 0.0016231643, 0.001781392, 0.001451447, 0.0019275552, 0.0019162941, 0.001406104, 0.0031521155, 0.01022371, 0.0011325981, 0.001638693, 0.0018183016, 0.0012734142, 0.0018985983, 0.0019431475, 0.0019536125, 0.0019464714, 0.001472865]"
52,no_relation,"[0.6914532, 0.004021193, 0.03202542, 0.034291215, 0.0023935551, 0.13884063, 0.0010016876, 0.01699197, 0.0055943006, 0.0023484062, 0.0031340031, 0.003857714, 0.006229667, 0.0019526094, 0.0020274206, 0.001906446, 0.0059866253, 0.0037417642, 0.002958534, 0.0049181557, 0.0088153165, 0.0035582336, 0.0026198362, 0.0023278564, 0.0035236543, 0.0022093575, 0.0031035468, 0.0034453922, 0.0026007183, 0.0021216082]"
53,per:colleagues,"[0.026253242, 0.002121587, 0.0024502925, 0.0024876639, 0.0016807738, 0.003974548, 0.005509027, 0.0023947004, 0.004750528, 0.0027731578, 0.008337945, 0.0023691137, 0.0013109067, 0.01097073, 0.81035864, 0.0013859463, 0.067962855, 0.008949677, 0.002519447, 0.0020254212, 0.0031709138, 0.0024467057, 0.0025503903, 0.004112243, 0.0022529105, 0.002169779, 0.00262109, 0.0030301427, 0.0023772253, 0.0046824473]"
54,no_relation,"[0.9231696, 0.0025671676, 0.0017506563, 0.0025571594, 0.0025971117, 0.0022857962, 0.0013845451, 0.0031317587, 0.002615405, 0.002319526, 0.0029974785, 0.002359219, 0.002378303, 0.0017417038, 0.0021570271, 0.0014602304, 0.0035346968, 0.0026465578, 0.0034748025, 0.0027816212, 0.0024222524, 0.002057245, 0.004337149, 0.002578946, 0.0052584917, 0.0028995208, 0.0026241995, 0.0025261338, 0.0022473382, 0.0031382644]"
55,no_relation,"[0.8694524, 0.0032546835, 0.0033880556, 0.0023394006, 0.003711298, 0.0024528683, 0.0016125625, 0.003410879, 0.0024042514, 0.0024981957, 0.006839049, 0.0024444992, 0.0022388212, 0.006180075, 0.035816565, 0.0015462496, 0.008113645, 0.009047006, 0.0029841145, 0.002581275, 0.0038967878, 0.0033996557, 0.0030148707, 0.0024546657, 0.0024939298, 0.0025018577, 0.0028544222, 0.0025762385, 0.0024231083, 0.00206855]"
56,no_relation,"[0.8101563, 0.06689248, 0.004894722, 0.0100402525, 0.005793853, 0.007237021, 0.0007757347, 0.0030021444, 0.00244013, 0.0040615834, 0.0038155047, 0.0018800704, 0.0016819959, 0.0014807367, 0.0017320019, 0.001403303, 0.0025237424, 0.0029455156, 0.0047594984, 0.0042801453, 0.007472219, 0.0022545487, 0.002079017, 0.0029722436, 0.002312526, 0.0020199781, 0.0020943002, 0.0026396986, 0.031752437, 0.0026063984]"
57,per:title,"[0.0039006586, 0.0029504881, 0.0029186066, 0.0028548283, 0.9215999, 0.002912201, 0.0017609567, 0.0029605902, 0.0022855336, 0.0033017627, 0.0028891852, 0.002167072, 0.0025009916, 0.0031075994, 0.002277735, 0.0019453983, 0.0029504881, 0.0025360389, 0.0026194176, 0.002655152, 0.002664568, 0.002632882, 0.002782915, 0.0029993302, 0.0026857941, 0.002730088, 0.0024694416, 0.0027615952, 0.0024827411, 0.002695977]"
