id,pred_label,probs
12,no_relation,"[0.8964414, 0.0053722425, 0.014517953, 0.06220679, 0.00030996566, 0.005217136, 0.00015723646, 0.0019879516, 0.0006100027, 0.0019400053, 0.00021702581, 0.00015389435, 0.00016836093, 0.0001609652, 6.775877e-05, 0.00012402039, 0.00019511145, 8.717407e-05, 0.0004811403, 0.0030640021, 0.0040433183, 0.00025759873, 0.0005696272, 0.00011237182, 0.0002081011, 0.00032105672, 0.00011650639, 8.959062e-05, 0.0005832067, 0.00021830117]"
13,no_relation,"[0.9985434, 6.4282074e-05, 3.551348e-05, 6.794618e-05, 0.0001071164, 1.7944705e-05, 6.978711e-05, 1.657994e-05, 5.02535e-05, 2.3041455e-05, 4.6510944e-05, 3.8474293e-05, 2.7861239e-05, 5.7219913e-05, 0.00014784756, 6.0769173e-05, 3.7546353e-05, 2.583042e-05, 3.323176e-05, 1.9120702e-05, 0.0001416293, 5.4990924e-05, 3.9928873e-05, 8.677492e-06, 0.000103163846, 0.000114527, 1.0264602e-05, 6.68583e-06, 1.627514e-05, 1.37184325e-05]"
14,no_relation,"[0.3842452, 0.0011211631, 0.0024608322, 0.00039126602, 0.000826694, 0.0008348067, 0.0044234744, 0.011202361, 0.0011421603, 0.0006270758, 0.0011102677, 0.13594064, 0.0012187952, 0.0017141672, 0.0011097257, 0.029979073, 0.00042223398, 0.002625785, 0.00024317994, 0.0010797927, 0.00059081154, 0.00145515, 0.0016497063, 0.0013973556, 0.015690237, 0.0005078214, 0.012195725, 0.38125494, 0.001799944, 0.0007395977]"
15,per:colleagues,"[0.38705364, 0.002005449, 0.00013201562, 0.00013488256, 0.00024905798, 0.00014330157, 0.00080928614, 0.000117417105, 0.00017000875, 0.00016127572, 0.00033926035, 0.00029217522, 0.00034058816, 0.0005948937, 0.6018267, 0.00043392056, 0.00032419906, 0.0011085962, 9.630212e-05, 0.00027662597, 0.0003896292, 0.0010829156, 0.0001710078, 0.00017268598, 0.00029764706, 0.0003010086, 0.00016413571, 0.0001807967, 0.0004400012, 0.00019058678]"
16,per:alternate_names,"[0.00041473343, 1.6754244e-05, 1.379513e-05, 2.6306696e-05, 0.00027412208, 0.00025007894, 0.00038058078, 3.618596e-05, 7.848696e-05, 7.566699e-05, 6.99293e-05, 3.7645816e-05, 0.99728537, 3.9145456e-05, 5.1380415e-05, 4.2741704e-05, 0.00024262164, 8.293798e-05, 3.2931606e-05, 1.1822669e-05, 1.2450696e-05, 4.4596505e-05, 2.730126e-05, 7.3410614e-05, 9.423809e-05, 9.54654e-05, 8.4492516e-05, 3.1561955e-05, 3.0501404e-05, 4.2741704e-05]"
17,per:date_of_death,"[0.12546158, 9.766583e-05, 0.00018954712, 0.0001908473, 0.00035463975, 0.00015652744, 0.00017581676, 0.00033691578, 0.00031404002, 0.0003442325, 0.0024556853, 0.00045226424, 0.0005067593, 0.005183477, 0.0007056299, 0.0005047836, 0.0009813457, 0.0006538768, 0.00013480338, 0.0001765049, 0.00014776368, 0.0022141978, 0.008471326, 0.00032385057, 0.8473856, 0.00039178444, 0.00017598853, 0.0009483704, 0.00033593018, 0.00022819136]"
18,no_relation,"[0.76031286, 0.0007603436, 0.003947126, 0.00029702878, 0.0011991123, 0.0003262223, 0.011623931, 0.017466636, 0.0011380718, 0.0007272984, 0.00039503933, 0.15088871, 0.0006011877, 0.000842446, 0.00070768077, 0.013898444, 0.00032273674, 0.0009247942, 0.0002045438, 0.00062391645, 0.00047465065, 0.00069534977, 0.00056974916, 0.00088633125, 0.0019962813, 0.00032399988, 0.0043712044, 0.022253072, 0.00063622213, 0.0005849717]"
19,org:product,"[0.007431761, 0.0010448244, 0.004650677, 0.9810028, 0.00010234627, 0.00057335576, 0.00014404976, 0.00028347244, 0.0012072921, 0.0001688229, 0.00046273333, 7.7104276e-05, 0.00014348816, 0.000112515205, 4.2208416e-05, 5.299294e-05, 0.00014891294, 5.5862485e-05, 0.000103552695, 0.00068254117, 0.00025620154, 0.00011495868, 7.740605e-05, 8.2801635e-05, 0.00011648428, 0.0001709798, 7.42229e-05, 8.1517916e-05, 0.00038928018, 0.00014496704]"
20,no_relation,"[0.64090246, 0.0013405005, 0.00052311044, 0.00020040094, 0.00036931434, 0.00039505732, 0.0016497057, 0.0002431502, 0.00044244324, 0.00024818818, 0.0045923907, 0.0010513084, 0.000944921, 0.006222126, 0.04161673, 0.0014660255, 0.0022645348, 0.290008, 0.0002250969, 0.000227084, 0.0004172637, 0.0016663017, 0.0004095929, 0.00032023978, 0.0004821473, 0.00033758063, 0.00029966456, 0.0005162592, 0.00025086862, 0.00036751543]"
21,org:top_members/employees,"[0.00019840457, 0.999212, 1.95538e-05, 2.90525e-05, 1.3363864e-05, 2.0532267e-05, 2.5470292e-05, 1.3534604e-05, 4.9234973e-06, 1.7952338e-05, 1.5411784e-05, 1.1514747e-05, 1.1770556e-05, 9.592786e-06, 8.515352e-06, 5.465805e-06, 6.6577195e-06, 2.0622696e-05, 1.774752e-05, 4.4172877e-05, 1.4923034e-05, 1.5616313e-05, 2.6972482e-05, 1.7830034e-05, 1.0231432e-05, 1.6980342e-05, 1.215606e-05, 1.0271476e-05, 0.00015376498, 1.5040076e-05]"
22,org:top_members/employees,"[0.19806777, 0.7387913, 0.03509787, 0.004039137, 0.0007348635, 0.0008878224, 0.00027729318, 0.002956539, 0.0002168014, 0.0039417194, 0.0007506392, 0.00046460552, 0.00016671511, 0.0004255141, 0.00025998458, 0.00014741319, 0.00023259393, 0.0004294801, 0.0004950532, 0.0017508364, 0.0024059976, 0.00038535963, 0.0010315906, 0.001988807, 0.00027406262, 0.00045229436, 0.00027892273, 0.000160485, 0.0026618964, 0.00022654123]"
23,per:employee_of,"[0.001423269, 0.0023975342, 0.00013765825, 7.706861e-05, 0.0016222526, 6.781384e-05, 0.9901716, 0.00013387977, 0.00021356335, 4.361321e-05, 0.00017177916, 0.0010161718, 0.00023495196, 5.903287e-05, 7.0171765e-05, 0.000425469, 8.8273344e-05, 0.00016503716, 3.7413807e-05, 8.840275e-05, 9.103098e-05, 8.944481e-05, 6.4898275e-05, 0.0002503647, 6.1264705e-05, 0.00013775911, 0.00016767702, 0.00016507746, 9.246452e-05, 0.00023510975]"
24,no_relation,"[0.87614745, 0.0036726925, 0.09234526, 0.000831378, 0.00010982791, 0.0012606017, 0.00028752704, 0.004239646, 9.3757495e-05, 0.0003248577, 0.0005578202, 0.00020498526, 7.259181e-05, 0.00029262592, 0.0003207596, 0.0001270299, 0.00015412776, 0.00027142878, 0.00022338031, 0.00081788946, 0.014754528, 0.00019388672, 0.00039958183, 0.0012301978, 0.00011588817, 0.00015933118, 0.000106241154, 0.00012192509, 0.00042785227, 0.00013495877]"
25,no_relation,"[0.62669367, 0.0013575645, 0.020342728, 0.0008234547, 0.00016340961, 0.0019810398, 0.00011542301, 0.32385683, 0.00013922673, 0.00074838096, 0.0003171408, 0.00062886474, 0.00012652003, 0.0004905981, 0.00017041765, 0.00014922267, 0.00021250283, 0.00017041765, 0.00040424522, 0.00066640635, 0.018093197, 0.00021229539, 0.00067925977, 0.00015653683, 0.00020697294, 0.00014791689, 0.00021291825, 0.00035345083, 0.00025582718, 0.0001235892]"
26,org:top_members/employees,"[0.373869, 0.5927917, 0.005133664, 0.00847225, 0.0024178773, 0.0012522362, 0.000117017655, 0.0012900953, 0.00018772556, 0.0007416311, 0.00022184374, 0.00025784638, 0.00012456464, 0.00021044807, 0.00012889583, 0.00010801247, 0.00015808077, 0.00013481808, 0.0004094301, 0.002385045, 0.0026092476, 0.00027771146, 0.00047587583, 0.00023477178, 0.00014337302, 0.0002181912, 0.00012323371, 0.00010685839, 0.005234916, 0.00016373713]"
27,no_relation,"[0.6777383, 0.0010317047, 0.02966165, 0.00082879566, 0.00015825566, 0.0011467425, 0.00019695236, 0.2759787, 0.00018286407, 0.00050232187, 0.00024775838, 0.0010942294, 0.00014185946, 0.00034684566, 0.0001374949, 0.00024154683, 0.0001590303, 0.00014808784, 0.00027410968, 0.0005900043, 0.0070590335, 0.0001707813, 0.00036687905, 0.00020741457, 0.00020985953, 0.00015338665, 0.00017862803, 0.00050416484, 0.00022317626, 0.00011934104]"
28,no_relation,"[0.98132956, 0.0011774163, 0.00022025988, 0.0007642911, 0.0015311477, 3.636252e-05, 0.008490163, 0.00011911174, 0.0023761247, 0.00023561306, 9.524279e-05, 0.00032078932, 0.00016480601, 0.000106147294, 0.0008660553, 0.00021950832, 8.973482e-05, 0.00012241364, 5.405613e-05, 0.00018656738, 0.0003422401, 0.0001923957, 0.000104297724, 9.580248e-05, 0.00012098748, 0.00015197475, 5.244419e-05, 8.504223e-05, 0.00015160417, 0.00019782568]"
29,no_relation,"[0.9848059, 0.00025564534, 0.0041120793, 0.00015352177, 7.2147704e-05, 0.0014892964, 6.367013e-05, 0.00071178644, 4.3461678e-05, 6.64007e-05, 0.00012484279, 4.436218e-05, 4.0234747e-05, 0.00015214123, 0.00035913414, 4.7223297e-05, 0.00010857127, 0.00012338834, 0.000100167155, 0.00027751733, 0.005994738, 7.947124e-05, 0.0001893659, 0.00028274918, 4.1593095e-05, 5.48335e-05, 2.7118058e-05, 3.3847988e-05, 8.601284e-05, 5.882776e-05]"
30,no_relation,"[0.7256009, 0.0014751473, 0.014739276, 0.0011882117, 0.00016470077, 0.0014165589, 9.6917196e-05, 0.21033867, 0.000116108014, 0.0006689104, 0.00024246301, 0.00041023412, 8.850301e-05, 0.00038033197, 0.00016778529, 0.000153518, 0.00018663045, 0.00016151519, 0.00033728464, 0.0008403085, 0.03936738, 0.00018846193, 0.00047553147, 0.00016454003, 0.00013654174, 0.00013747833, 0.00018445613, 0.00020417433, 0.00022489953, 0.00014253664]"
31,org:place_of_headquarters,"[0.22997873, 0.0009704156, 0.017978176, 0.00052241475, 0.00018220219, 0.0013903957, 0.00019720003, 0.72235596, 0.00012485927, 0.0006157429, 0.00021301597, 0.00092236703, 0.0001427331, 0.00033791448, 0.000116837145, 0.00025050438, 0.00015599807, 0.000149437, 0.00017351931, 0.0005277347, 0.020692755, 0.00015969746, 0.00035708313, 0.0001573752, 0.00018060784, 0.00011937449, 0.00018489084, 0.00047063915, 0.00023555703, 0.00013579844]"
32,per:place_of_residence,"[0.15672226, 0.001221382, 0.0013026962, 0.00038696112, 0.003744254, 0.0007096483, 0.10645862, 0.00558727, 0.0025596004, 0.0012694163, 0.000586598, 0.41941053, 0.006822308, 0.0012601528, 0.0025589755, 0.19202012, 0.00052020483, 0.0018370962, 0.0003728644, 0.0006250405, 0.00048017205, 0.0007748428, 0.00050666777, 0.0029306586, 0.0020092987, 0.00079399266, 0.051681515, 0.030920776, 0.0012466884, 0.0026794928]"
33,no_relation,"[0.95882607, 0.0006899703, 0.024959939, 0.00027870515, 4.7809048e-05, 0.0007879708, 0.0002976686, 0.005262634, 5.4069045e-05, 0.00013639497, 0.000119840326, 0.00019220688, 4.6519483e-05, 0.00014827237, 8.8364715e-05, 0.00016662572, 7.944201e-05, 8.879724e-05, 0.00012256252, 0.00043272212, 0.006422775, 9.489412e-05, 0.00016532902, 7.205078e-05, 4.776238e-05, 5.271348e-05, 5.5189328e-05, 5.8462574e-05, 0.00014798305, 5.622291e-05]"
34,no_relation,"[0.8103558, 0.16463377, 0.0030094888, 0.002418192, 0.00025800592, 0.00047675194, 0.0001717851, 0.0017778471, 0.00011069639, 0.0006668516, 0.0003342107, 0.00010645568, 9.524005e-05, 0.00042610746, 0.00039398877, 6.819806e-05, 0.00022846901, 0.000457035, 0.00019276631, 0.0011163574, 0.010042725, 0.0003656276, 0.00081365963, 0.00012470261, 0.00016280176, 0.0002094503, 9.087869e-05, 5.5661643e-05, 0.0006958113, 0.00014075567]"
35,no_relation,"[0.5717142, 0.0006857957, 0.00013428296, 0.00016679178, 0.4054061, 0.0003491549, 0.0076311077, 0.00021353834, 0.0005916892, 0.00023659633, 0.0002612497, 0.002182083, 0.0005410458, 0.0001720863, 0.0019655805, 0.0042598126, 0.00017530912, 0.0001440646, 0.00018300611, 0.00026394232, 0.00017175052, 0.0002990858, 0.00030468707, 0.00034643777, 0.00033381727, 0.00021353834, 0.00033545124, 0.0001591538, 0.00030099033, 0.0002577022]"
36,no_relation,"[0.72307825, 0.00016590078, 0.00023247722, 0.0005552724, 0.0013469906, 0.00019624397, 0.25883058, 0.000101215235, 0.0026775028, 0.00011902799, 0.00027299044, 0.000438801, 0.0057294914, 0.00022609613, 0.0018223358, 0.0014786576, 0.0003183799, 0.00038913602, 6.157026e-05, 0.00014741119, 0.00022161478, 0.00016079655, 0.00010280915, 0.00019952914, 0.00020386228, 0.00022864959, 7.813673e-05, 0.00013713422, 0.0001342194, 0.00034492378]"
37,org:product,"[0.0076530986, 0.0012168229, 0.011578767, 0.97341806, 0.00015523135, 0.0005324998, 0.000140514, 0.0005183896, 0.0006059109, 0.000196135, 0.00040530233, 9.671533e-05, 0.00010235146, 0.000138268, 4.283343e-05, 6.005192e-05, 0.00018086459, 0.00010125787, 0.00013766171, 0.00076594314, 0.0005829834, 0.00013401396, 8.272501e-05, 9.373971e-05, 0.00015462615, 0.00020665472, 9.920244e-05, 0.000107158725, 0.00028951513, 0.00020265764]"
38,no_relation,"[0.9449538, 0.00046365484, 0.00010514872, 7.0181086e-05, 0.00032938304, 8.53185e-05, 0.0006414461, 7.913822e-05, 0.00010311495, 8.269353e-05, 0.001991776, 0.0002673293, 0.00056538364, 0.0022992461, 0.04454271, 0.00044401857, 0.0005948361, 0.0005021879, 5.595324e-05, 0.00010816913, 8.700126e-05, 0.0006186826, 0.00015831002, 8.261281e-05, 0.00029432145, 9.2071285e-05, 5.8524074e-05, 0.00011638903, 0.00015106049, 5.5626344e-05]"
39,org:top_members/employees,"[0.10428425, 0.87316126, 0.011407028, 0.0010898991, 0.00038885276, 0.00029219873, 0.00018655081, 0.0011228501, 9.029822e-05, 0.0014587633, 0.00024378381, 0.0003071951, 3.6164525e-05, 0.00016334934, 0.00016657113, 8.524254e-05, 0.00011754129, 0.000120563935, 0.00021503346, 0.001159059, 0.001700478, 0.00017922904, 0.00035288944, 0.0001828533, 9.649817e-05, 0.00013688393, 0.00012115407, 6.625742e-05, 0.00094830885, 0.00011892683]"
40,org:top_members/employees,"[0.41375268, 0.5354358, 0.017211556, 0.003675303, 0.0011460857, 0.0038179804, 0.00018351944, 0.004368795, 0.000120826044, 0.0017192188, 0.00024527, 0.00034842876, 8.484586e-05, 0.0002515773, 0.00020353464, 0.00012836768, 0.00025429434, 0.00021413733, 0.00036160168, 0.0019207387, 0.010791773, 0.00029672013, 0.0005926973, 0.00022310289, 0.00012736872, 0.00020195072, 0.0001386631, 0.00011484353, 0.0019030017, 0.00016531098]"
41,no_relation,"[0.84042317, 0.1293875, 0.0076797963, 0.0012186853, 0.0004249881, 0.001409564, 0.00015691797, 0.0021640717, 7.73772e-05, 0.0006200547, 0.00022411707, 0.00021807193, 8.648925e-05, 0.00031161186, 0.000666807, 0.00011741143, 0.00018417374, 0.00014987848, 0.00016032574, 0.0010934897, 0.010979335, 0.0002931614, 0.00045873702, 0.00012078408, 7.086675e-05, 0.00011729681, 8.093237e-05, 6.618422e-05, 0.00095445756, 8.382826e-05]"
42,per:employee_of,"[0.082697734, 0.00034852474, 0.00013789094, 0.00013735336, 0.0019677898, 0.00013482831, 0.871888, 4.7747002e-05, 0.0016425451, 0.000121807236, 0.00023720948, 0.0025815638, 0.0005328984, 0.00012420965, 0.001004558, 0.032638896, 0.00015488363, 0.00019294414, 0.00013029779, 0.00033476407, 7.526343e-05, 0.00016231665, 0.00011210455, 0.00025774003, 0.00021587624, 0.00019579125, 0.00032661034, 0.00027116638, 0.00020649406, 0.0011201184]"
43,org:member_of,"[0.069011316, 0.00055162207, 0.0018212168, 0.00043596962, 0.00028829905, 0.0009715009, 0.00014167691, 0.2193175, 0.00015363873, 0.00068199437, 0.00017770266, 0.00023007664, 9.38258e-05, 0.000396858, 0.00018067744, 0.00014631705, 0.00031142135, 0.0002013635, 0.00021476939, 0.00025654375, 0.7024562, 0.00026951273, 0.00040124202, 0.00015125677, 0.00016758958, 0.00018138459, 0.0001921424, 0.00020195429, 0.00019158029, 0.00020294281]"
44,no_relation,"[0.99243903, 0.00015836126, 3.0576313e-05, 3.9801213e-05, 0.0014920718, 3.995699e-05, 0.0003841324, 2.2087906e-05, 7.612182e-05, 7.144003e-05, 0.00010872049, 0.000220656, 0.00022557184, 0.0001389199, 0.00059582805, 0.00071940804, 9.952425e-05, 8.693385e-05, 0.00077256624, 7.252963e-05, 2.770444e-05, 0.00023848409, 0.00012096118, 0.00012648801, 0.0002722577, 0.0011077313, 0.0001473389, 2.4401377e-05, 7.338458e-05, 6.698074e-05]"
45,per:title,"[0.0028041557, 4.6377154e-05, 1.8277207e-05, 5.1737457e-05, 0.9944564, 5.701703e-05, 0.0007863276, 4.932004e-05, 0.00017622612, 4.2371455e-05, 4.5859233e-05, 0.00014341081, 0.00040913827, 1.8348741e-05, 4.8224614e-05, 0.00013501833, 6.186119e-05, 5.7632817e-05, 7.082038e-05, 5.0292787e-05, 3.8711743e-05, 4.3270502e-05, 3.6490826e-05, 6.8007605e-05, 4.222688e-05, 3.8279424e-05, 5.6187906e-05, 2.5153338e-05, 2.5850613e-05, 9.694188e-05]"
46,org:top_members/employees,"[0.08645515, 0.9079491, 0.00065880525, 0.00020857141, 5.881591e-05, 0.00026462224, 0.0001921919, 0.00041865985, 3.1359148e-05, 0.00018214142, 0.0001301706, 0.00013917616, 4.1422594e-05, 9.198982e-05, 0.00019162966, 8.078531e-05, 4.8144986e-05, 9.768388e-05, 6.5677996e-05, 0.00062618556, 0.00039560578, 0.00010014698, 0.00028267494, 7.738758e-05, 5.7229452e-05, 7.32691e-05, 4.19928e-05, 5.6728662e-05, 0.00094461703, 3.7937334e-05]"
47,per:title,"[0.030675648, 0.0006326243, 0.00012150731, 0.00043890203, 0.9177332, 0.00021682185, 0.04000859, 0.00024713518, 0.0011795918, 0.00041518916, 0.00016239207, 0.00082852924, 0.0021621983, 0.00011436872, 0.00090464525, 0.000952468, 0.0007358306, 9.668506e-05, 0.00015956245, 0.00019877269, 0.00038605518, 0.0002154499, 0.00012414607, 0.00021056179, 0.00011685244, 0.00013808979, 0.00015586619, 0.00010998731, 0.00021190262, 0.00034648032]"
48,no_relation,"[0.7805863, 0.17013764, 0.009845342, 0.0019198225, 0.0005145731, 0.001269545, 0.00014660215, 0.0075192554, 9.756276e-05, 0.0008159861, 0.00021964648, 0.00029326652, 5.0368355e-05, 0.00021687562, 0.00025679273, 0.00010125127, 0.0001608538, 0.00023108847, 0.00020897499, 0.0012066854, 0.021971205, 0.0002533058, 0.00047659993, 0.00014818546, 0.00011098579, 0.00015022534, 0.00010375366, 9.049553e-05, 0.0007710056, 0.00012576337]"
49,no_relation,"[0.49256712, 0.01997642, 0.285076, 0.0051253615, 0.00038795976, 0.0585994, 0.0002625067, 0.027411398, 0.00019776382, 0.0015131364, 0.00036481055, 0.0003321638, 0.00017692844, 0.00038157217, 0.00020245365, 0.00035566438, 0.0004089676, 0.00034472172, 0.00071636, 0.004405412, 0.09623741, 0.0004223619, 0.0008411983, 0.00046888366, 0.00027970996, 0.00035775447, 0.00027591182, 0.00029370657, 0.0015790769, 0.00043790208]"
50,org:product,"[0.00416446, 0.0005497367, 0.0029530441, 0.9876581, 0.00013994864, 0.00041496305, 7.900396e-05, 0.00017617893, 0.0008551989, 0.00017686846, 0.0003733352, 5.814021e-05, 9.427876e-05, 0.00013412806, 3.578418e-05, 3.914801e-05, 0.00014516871, 6.37922e-05, 0.00012526552, 0.0003465454, 0.0001965178, 0.00012637135, 7.2427356e-05, 7.709851e-05, 0.00014824892, 0.00025121207, 6.575294e-05, 7.4872536e-05, 0.00025679296, 0.00014759885]"
51,no_relation,"[0.920226, 0.0029924836, 0.04122936, 0.000570925, 7.594663e-05, 0.0048478027, 0.00015937208, 0.016367905, 6.483384e-05, 0.00023199829, 0.0005050018, 0.00026391743, 9.7232114e-05, 0.00051354966, 0.00027110107, 0.0003209987, 0.00017918687, 0.00020146521, 0.0002291835, 0.002026794, 0.0072490424, 0.00012509259, 0.0004391819, 0.000117743366, 8.2600454e-05, 9.944075e-05, 8.775616e-05, 0.00012006565, 0.0002117532, 9.232762e-05]"
52,no_relation,"[0.8771703, 0.0012663944, 0.04350148, 0.008924591, 0.00017080305, 0.0101524675, 0.00011411319, 0.044359468, 0.0002860413, 0.00031338885, 0.00029729065, 0.0004135542, 0.00016782687, 0.00029569818, 8.7493616e-05, 0.00023164331, 0.00023922994, 0.00014118647, 0.0004016141, 0.0027620108, 0.0068160444, 0.00022298684, 0.0003714323, 0.00012423213, 0.00012981327, 0.00016045461, 0.00016266339, 0.00021319151, 0.000346213, 0.00015627917]"
53,per:colleagues,"[0.14269117, 0.0043278774, 0.0003899795, 0.0004958773, 0.0012150843, 0.00044711368, 0.015396193, 0.00023979059, 0.0019577644, 0.001028463, 0.001587092, 0.0008896261, 0.0051269494, 0.0057587572, 0.7623943, 0.0025704503, 0.04276006, 0.001775236, 0.00044493587, 0.00029408463, 0.00036922516, 0.001864552, 0.00036814503, 0.00094009127, 0.00058257696, 0.00084269233, 0.0006147233, 0.0004631121, 0.0015541165, 0.00060993957]"
