id,pred_label,probs
10,no_relation,"[0.9221811, 0.002862475, 0.0015414116, 0.0015641572, 0.0015451795, 0.0015588201, 0.004205364, 0.0014172442, 0.0030481122, 0.001988414, 0.0011255204, 0.0028636986, 0.011552004, 0.0012960989, 0.012874613, 0.0017254566, 0.0013763258, 0.003817826, 0.0014130983, 0.0017789251, 0.0017893789, 0.0016304419, 0.0015005672, 0.002184379, 0.0013979997, 0.0018711372, 0.0014961775, 0.0016723698, 0.002345786, 0.0023757564]"
11,org:dissolved,"[0.0039315326, 0.0011584761, 0.0006421185, 0.0013683552, 0.0014926059, 0.0013643522, 0.001388886, 0.0025595466, 0.00199569, 0.0017717021, 0.0013136873, 0.0016858815, 0.0014001209, 0.00072407146, 0.0013875302, 0.001133299, 0.0015621386, 0.001593338, 0.0010062559, 0.00152409, 0.001588095, 0.0014703623, 0.95313066, 0.0023605567, 0.0027459927, 0.0009872752, 0.0012845097, 0.002239573, 0.0016442168, 0.0015448817]"
12,no_relation,"[0.9073715, 0.0022623665, 0.001722799, 0.0067673833, 0.0016952617, 0.00327609, 0.003840554, 0.0017244824, 0.006416622, 0.008740556, 0.002968022, 0.00407144, 0.0023582391, 0.002330196, 0.001955049, 0.0030169704, 0.0023784766, 0.002481692, 0.0023709396, 0.0030269301, 0.0017244824, 0.0031606003, 0.002385455, 0.003587117, 0.0020398898, 0.0023942068, 0.0035190245, 0.0038762318, 0.0035373284, 0.0030000769]"
13,no_relation,"[0.913403, 0.0024007254, 0.0033306365, 0.0028322008, 0.002603419, 0.002566814, 0.0021731148, 0.002699208, 0.0037076932, 0.0030526354, 0.003821042, 0.0041425154, 0.0027356967, 0.0030477948, 0.002517782, 0.003000177, 0.0027144072, 0.0025875773, 0.001901914, 0.0024666737, 0.0022991926, 0.003242777, 0.0025913706, 0.0038223248, 0.0049043684, 0.0029313937, 0.0030792076, 0.0030366539, 0.0032301347, 0.0031576206]"
14,per:place_of_death,"[0.10060773, 0.005238467, 0.0017929912, 0.0026343882, 0.0029431805, 0.0040248153, 0.0018517142, 0.0043897447, 0.0032657674, 0.005385819, 0.004019906, 0.08005497, 0.003964352, 0.0024056754, 0.004655778, 0.0050525656, 0.005849464, 0.0038867255, 0.003991545, 0.0036131104, 0.0010286233, 0.0028042917, 0.0073559275, 0.0024483362, 0.04072867, 0.0023591453, 0.008625182, 0.6781932, 0.0034797878, 0.0033481137]"
15,per:colleagues,"[0.05085104, 0.0018253142, 0.0023742737, 0.0034931363, 0.0017769468, 0.0036891496, 0.0029882025, 0.0028807507, 0.003017527, 0.0042730933, 0.00250957, 0.003646726, 0.0019449354, 0.0017579607, 0.8634464, 0.0025886002, 0.0019110456, 0.0025791381, 0.0038859646, 0.003740276, 0.0035803416, 0.005452043, 0.0027697147, 0.0031820901, 0.0029196937, 0.0034205588, 0.0033642408, 0.0033454027, 0.003512806, 0.0032730966]"
16,per:alternate_names,"[0.0033390853, 0.0033313497, 0.0035306537, 0.0031074348, 0.002314329, 0.002183686, 0.0025048312, 0.0031819022, 0.003282105, 0.002992041, 0.0031819022, 0.0022851333, 0.91203856, 0.0032359576, 0.0030562722, 0.0028985697, 0.002319986, 0.003079491, 0.003350518, 0.0033920822, 0.003437518, 0.0031479045, 0.0030532891, 0.0030008194, 0.003239119, 0.0031749185, 0.0033665067, 0.002996427, 0.0029898502, 0.0029876614]"
17,no_relation,"[0.79430556, 0.0028801411, 0.0031958185, 0.003431544, 0.0028661124, 0.0032311224, 0.0015333705, 0.0043603415, 0.0032295454, 0.003292438, 0.009601707, 0.0032390205, 0.0021751064, 0.0076551484, 0.0028612185, 0.0026734679, 0.0030726383, 0.0036125064, 0.0020126272, 0.0034474984, 0.0026045328, 0.004235193, 0.010250952, 0.0032932423, 0.10000325, 0.0029290703, 0.0033631183, 0.0038671473, 0.0031111357, 0.003665366]"
18,per:place_of_residence,"[0.2189476, 0.0030567376, 0.003627308, 0.0027008562, 0.0016514035, 0.002145439, 0.009723783, 0.0030716993, 0.0021370747, 0.0025690084, 0.0018887264, 0.68102443, 0.0019053998, 0.0016242139, 0.0075249714, 0.006613259, 0.0024851097, 0.0037787159, 0.002726695, 0.003130754, 0.0007571759, 0.0036397271, 0.0021717888, 0.004298769, 0.0030965472, 0.0023005963, 0.007086336, 0.006730536, 0.0037986028, 0.003786797]"
19,org:product,"[0.0020644295, 0.00246357, 0.0035755148, 0.91025156, 0.0022289127, 0.0018962777, 0.0019450418, 0.0024920015, 0.0058881952, 0.0028654763, 0.0051070172, 0.003152878, 0.0032296171, 0.0022684392, 0.0035840364, 0.0033504905, 0.003508499, 0.002790909, 0.0029920165, 0.0028647769, 0.0017023042, 0.0037056003, 0.0033252283, 0.0032965334, 0.0034370702, 0.0025629587, 0.004715154, 0.0031275786, 0.0029622163, 0.0026456073]"
20,no_relation,"[0.92706716, 0.0024614523, 0.002183123, 0.002032412, 0.0015510926, 0.0017614843, 0.005170975, 0.0019746963, 0.0025704643, 0.0027028816, 0.0029803351, 0.0024929005, 0.0015041047, 0.002174081, 0.008697892, 0.002183123, 0.0015070454, 0.0046025296, 0.0017809434, 0.0027603998, 0.0008790518, 0.001362167, 0.0017337519, 0.0021273508, 0.0021175058, 0.0018939539, 0.0017822481, 0.0017516209, 0.0028293123, 0.003363996]"
21,org:top_members/employees,"[0.0016812567, 0.9225658, 0.0025399367, 0.0026667092, 0.0022910032, 0.0034316548, 0.0023282177, 0.0028201758, 0.0027474163, 0.0028080964, 0.0026128967, 0.00264628, 0.0029100974, 0.002629696, 0.0027947193, 0.0027752037, 0.0026092313, 0.0027143308, 0.002685165, 0.0026292144, 0.002511878, 0.0026585837, 0.0027495131, 0.0027524095, 0.0027795476, 0.0027693235, 0.0025607955, 0.0027667682, 0.0027872561, 0.002776792]"
22,org:top_members/employees,"[0.068551086, 0.7708556, 0.034841925, 0.0049121655, 0.0072128936, 0.01571983, 0.004343446, 0.0021462284, 0.0023093224, 0.011428101, 0.006211076, 0.0049256757, 0.0044274917, 0.0037165072, 0.0023733394, 0.0036984042, 0.0031472358, 0.0032774047, 0.003962968, 0.005359953, 0.0020589747, 0.002650238, 0.0025499538, 0.0058248024, 0.0047595813, 0.00480805, 0.0027531215, 0.003670519, 0.005263716, 0.002240459]"
23,per:employee_of,"[0.0015841976, 0.0030667887, 0.0030701598, 0.0025623196, 0.0036048589, 0.0026186043, 0.9226644, 0.0032035138, 0.0022139866, 0.0026504423, 0.002870888, 0.006327111, 0.0024704835, 0.0026455934, 0.0023839753, 0.0016513314, 0.0029422, 0.0024980796, 0.00260013, 0.0022515985, 0.0020546138, 0.002596007, 0.0023338732, 0.0025651362, 0.002321938, 0.0023741014, 0.0029923657, 0.0023544761, 0.0021568995, 0.0023700476]"
24,no_relation,"[0.9167659, 0.0038000427, 0.016211096, 0.0021667855, 0.0018903653, 0.0023751047, 0.0034366164, 0.0028256762, 0.0020710977, 0.002112462, 0.0035056814, 0.0021119465, 0.002907554, 0.001954185, 0.0017330035, 0.0016471966, 0.0015368562, 0.0024872662, 0.0021119465, 0.0027951435, 0.0020054174, 0.0016311889, 0.0019446666, 0.004105818, 0.0023144283, 0.002594886, 0.0022569543, 0.0018501852, 0.0026962787, 0.0021541268]"
25,org:place_of_headquarters,"[0.18402846, 0.0018361456, 0.005303991, 0.0028522222, 0.0035074363, 0.0022180611, 0.0042626574, 0.7109862, 0.0023936161, 0.0044041467, 0.0026211827, 0.010654361, 0.0034136625, 0.0028272634, 0.0038198554, 0.002029453, 0.003316723, 0.0038629957, 0.004290587, 0.0044885445, 0.001781392, 0.0029348687, 0.0045312094, 0.003959435, 0.0039841617, 0.0033175324, 0.0027496598, 0.0037281814, 0.0041307528, 0.0057651643]"
26,no_relation,"[0.5429041, 0.30813143, 0.00365003, 0.009997187, 0.035356678, 0.00763709, 0.0015115621, 0.002051985, 0.0023710642, 0.0052045076, 0.003974665, 0.0038636802, 0.0033412883, 0.003386457, 0.0021420782, 0.0024945794, 0.004403314, 0.0038195993, 0.0035628667, 0.008651844, 0.006480723, 0.0028838888, 0.0031766251, 0.0029943804, 0.003495661, 0.0027344136, 0.0028923503, 0.0033535468, 0.011114613, 0.0024178294]"
27,no_relation,"[0.9199299, 0.0025921075, 0.004285156, 0.0026855129, 0.0023241173, 0.0016929049, 0.0026322845, 0.006314522, 0.0021285687, 0.0027700835, 0.0026584407, 0.0043728743, 0.00292865, 0.002131689, 0.002049525, 0.0024155201, 0.0020212014, 0.0029293653, 0.002717832, 0.002029112, 0.0012935663, 0.0021626167, 0.0031354697, 0.0030155357, 0.0024149304, 0.003054995, 0.0023555355, 0.003510702, 0.0029404713, 0.0025068424]"
28,no_relation,"[0.91782755, 0.0023697417, 0.0028685913, 0.002826532, 0.0027970138, 0.0023628094, 0.003932883, 0.0019176702, 0.006605664, 0.00389609, 0.0024605345, 0.004488205, 0.0029663416, 0.001537134, 0.0041090674, 0.0019545385, 0.0016290959, 0.0028703427, 0.002718249, 0.00200872, 0.001542397, 0.0025278172, 0.0014313681, 0.004228649, 0.0020373664, 0.0030417873, 0.0027389, 0.002111297, 0.002867016, 0.00332671]"
29,no_relation,"[0.89652425, 0.0019813515, 0.009498768, 0.0027927896, 0.0029671083, 0.0051317126, 0.0017622507, 0.0041573094, 0.0026532132, 0.0026635977, 0.0037773112, 0.0025722103, 0.002488207, 0.0030160416, 0.007448391, 0.0024772966, 0.0022200923, 0.003172768, 0.0025665648, 0.0031148216, 0.0028360772, 0.00209784, 0.0030515937, 0.012431145, 0.0027941535, 0.0027494913, 0.002994032, 0.0023958082, 0.0028737143, 0.0027900636]"
30,no_relation,"[0.90602124, 0.0017627502, 0.0021900323, 0.0019877283, 0.002227781, 0.0018365539, 0.0027092851, 0.015079854, 0.002087194, 0.0043151793, 0.0023329854, 0.009660517, 0.002492561, 0.0020498245, 0.002775905, 0.0018536714, 0.003115134, 0.0023415447, 0.0030638452, 0.0020548352, 0.0014331059, 0.0020538322, 0.0035739176, 0.002720221, 0.002546692, 0.0031779322, 0.0034232247, 0.0034917672, 0.0027840494, 0.0028368812]"
31,org:place_of_headquarters,"[0.005433341, 0.0022922116, 0.0022866223, 0.0020174445, 0.0027824568, 0.0017366001, 0.0026504241, 0.9285902, 0.0023474295, 0.0023695978, 0.0023339998, 0.0019368444, 0.0025756303, 0.0020875921, 0.0024136808, 0.0015719547, 0.0022713214, 0.0022423947, 0.002325752, 0.0026349397, 0.0040426482, 0.0024418344, 0.0024033904, 0.0023497227, 0.0019255289, 0.0025261212, 0.0019453748, 0.0025585517, 0.0024793795, 0.0024269759]"
32,per:origin,"[0.0018538064, 0.003881154, 0.0031465092, 0.0029638207, 0.0044389153, 0.0032321552, 0.005350433, 0.0014968663, 0.0026028224, 0.0023503061, 0.0019532351, 0.025917962, 0.008831069, 0.0024558944, 0.003881154, 0.88293946, 0.0019675936, 0.0026704075, 0.0023943223, 0.0019051958, 0.0011189134, 0.0017313157, 0.0020630274, 0.0031060574, 0.0032766482, 0.003023753, 0.008783764, 0.00439779, 0.003059396, 0.0032062198]"
33,no_relation,"[0.89918554, 0.0038778929, 0.0155015895, 0.0022872912, 0.0027043154, 0.0028661056, 0.004955815, 0.0021772268, 0.0029355066, 0.004211854, 0.0025628957, 0.0029708345, 0.002755634, 0.003896904, 0.001722328, 0.0028577212, 0.0026526565, 0.0031073329, 0.0030117303, 0.003294843, 0.0016314638, 0.0029119514, 0.0024413564, 0.003155881, 0.0030895565, 0.0037972052, 0.003068883, 0.003852826, 0.0038375128, 0.0026773806]"
34,no_relation,"[0.9074474, 0.021424644, 0.0019816435, 0.0067349826, 0.0023769338, 0.0023303907, 0.0013216716, 0.0014262793, 0.0016480626, 0.004997688, 0.0023885684, 0.0035660232, 0.0030251516, 0.0017221022, 0.002416724, 0.0011376843, 0.0015309217, 0.0027102393, 0.002480991, 0.0034885227, 0.0026029143, 0.0022948217, 0.0017924525, 0.0026284577, 0.0016384344, 0.002155259, 0.0026591166, 0.0020950777, 0.0043739853, 0.001602826]"
35,per:title,"[0.4243577, 0.004232999, 0.005031415, 0.0024951436, 0.46424875, 0.0044627585, 0.00462583, 0.0041531525, 0.0053453, 0.004130906, 0.00391584, 0.003069079, 0.0040302905, 0.0030214973, 0.0030214973, 0.011036, 0.0038806268, 0.0034414039, 0.0032179381, 0.004167373, 0.002617443, 0.003680388, 0.0029228213, 0.0030437086, 0.0038692746, 0.004125866, 0.0037365207, 0.0041694078, 0.0032431767, 0.002705809]"
36,no_relation,"[0.89221793, 0.001753786, 0.0024853405, 0.0021741122, 0.0020847071, 0.001814766, 0.03950878, 0.002759766, 0.0054643843, 0.0023513504, 0.0019555346, 0.0020654562, 0.0034770062, 0.002646923, 0.00261417, 0.0017901235, 0.002769553, 0.002455186, 0.0024962863, 0.0027627996, 0.0016580205, 0.0019289805, 0.0020433872, 0.0020038646, 0.00275539, 0.0026751836, 0.0025424156, 0.002270676, 0.0024218475, 0.0020523868]"
37,org:product,"[0.0022185096, 0.0068702926, 0.0076233097, 0.9002702, 0.0032988174, 0.0024081692, 0.0036606072, 0.0023102665, 0.0029649928, 0.0032779442, 0.0042800754, 0.0037207506, 0.0025918013, 0.0031408449, 0.0038595342, 0.0039289366, 0.0030929053, 0.0036252541, 0.0034306464, 0.002653912, 0.0016689048, 0.0034850964, 0.0035507984, 0.0031724419, 0.0034010413, 0.0025975024, 0.0038837555, 0.0036270248, 0.0021639455, 0.0032216138]"
38,no_relation,"[0.9110098, 0.002460511, 0.0014431089, 0.002203166, 0.0022231576, 0.0024509183, 0.0013783694, 0.0032287582, 0.0015197676, 0.0022521112, 0.0068813264, 0.0029824132, 0.0023976525, 0.003314619, 0.020624252, 0.001961451, 0.0016249095, 0.0024713473, 0.0016601973, 0.0014737288, 0.0012948583, 0.0018516318, 0.003411497, 0.0023900548, 0.0037683554, 0.0021924346, 0.0022269604, 0.003101562, 0.0019633675, 0.0022378608]"
39,org:top_members/employees,"[0.013809295, 0.85435086, 0.03280485, 0.0034762267, 0.007504319, 0.0039600534, 0.0044336957, 0.0014427527, 0.0031907437, 0.010217198, 0.003470291, 0.004318056, 0.0022653397, 0.0035697578, 0.0032560595, 0.0027245276, 0.0025507235, 0.0027843753, 0.0035004988, 0.00459795, 0.002253205, 0.0030790144, 0.002736527, 0.004238804, 0.003561488, 0.0037665053, 0.0033138008, 0.0031191139, 0.0032334824, 0.002470436]"
40,no_relation,"[0.89805704, 0.022747433, 0.0055001457, 0.0033461011, 0.0066263485, 0.0027404423, 0.0019644918, 0.0019416047, 0.0021814066, 0.004318168, 0.0024640246, 0.002874063, 0.0031333147, 0.002587956, 0.0014393597, 0.001961616, 0.002055756, 0.0027421154, 0.0031407822, 0.0033766446, 0.0010291665, 0.0025841678, 0.0028891885, 0.0025120098, 0.002162846, 0.0026396431, 0.0028677548, 0.0024682393, 0.0036064233, 0.002041751]"
41,no_relation,"[0.9220285, 0.005881951, 0.0033581408, 0.0023753631, 0.004492266, 0.0023385365, 0.0013150068, 0.0017336153, 0.0018230334, 0.003213664, 0.00308024, 0.0023852424, 0.0027733543, 0.0042242166, 0.0018088467, 0.0017506279, 0.002358605, 0.0019406092, 0.0020282867, 0.002588524, 0.0041862307, 0.0027028336, 0.002707126, 0.0025815817, 0.0023000338, 0.0026850756, 0.0020774002, 0.0027034937, 0.0026215955, 0.0019358773]"
42,per:employee_of,"[0.03425426, 0.0020158628, 0.0023134563, 0.0025476674, 0.0016408868, 0.0022798148, 0.8955902, 0.0025161428, 0.0051013953, 0.0023968203, 0.0025995017, 0.002724587, 0.0014354059, 0.0019600522, 0.0029091723, 0.0059206127, 0.0016642873, 0.0022593134, 0.002390976, 0.0030567986, 0.0011054111, 0.0020356458, 0.0024109054, 0.0021012896, 0.00257644, 0.0026074469, 0.002296013, 0.0017390556, 0.0023151513, 0.0032353299]"
43,org:member_of,"[0.0026315406, 0.0035437194, 0.0035593268, 0.0029471857, 0.004374307, 0.003466704, 0.00447094, 0.13703087, 0.0035784957, 0.00408677, 0.003962001, 0.0051075323, 0.0033014973, 0.0029775612, 0.0032503125, 0.0027443976, 0.0031882238, 0.0037953644, 0.003136497, 0.00282461, 0.765791, 0.0029862972, 0.0035135676, 0.0037593981, 0.0034313384, 0.0034414057, 0.0037233185, 0.0031105694, 0.002538153, 0.0037269564]"
44,no_relation,"[0.91849065, 0.0019143764, 0.0035979825, 0.0021814876, 0.0036335129, 0.002576704, 0.0023575993, 0.0024707427, 0.003753432, 0.0026191985, 0.0023610552, 0.0042270576, 0.0027479138, 0.0023507022, 0.0022072024, 0.0033605015, 0.0023455427, 0.0022884132, 0.002916938, 0.0024152764, 0.0018709431, 0.0026601204, 0.0016968717, 0.0027372008, 0.0026115363, 0.0064070546, 0.003045007, 0.0022683884, 0.00314973, 0.0027368665]"
45,per:title,"[0.0010158033, 0.0024475174, 0.0026723677, 0.0031746775, 0.915427, 0.0027210866, 0.0037121405, 0.0029335888, 0.0029794227, 0.0029314412, 0.0029896235, 0.0027706935, 0.0032164156, 0.0028281012, 0.002745778, 0.0032906814, 0.0029558756, 0.0028572495, 0.0029783316, 0.0030219117, 0.0030758763, 0.0032782524, 0.0029501081, 0.003069125, 0.0028958744, 0.003015647, 0.002896228, 0.0030526847, 0.0028708845, 0.0032254588]"
46,org:top_members/employees,"[0.030241277, 0.8820552, 0.0033613371, 0.0028321715, 0.0028345925, 0.0031678185, 0.002042927, 0.003420528, 0.0036001957, 0.0028676556, 0.0036007452, 0.0033540619, 0.002662528, 0.0033014575, 0.0030399605, 0.0031599014, 0.003862623, 0.0032100542, 0.002545569, 0.003033288, 0.0020319836, 0.0027882627, 0.0029757088, 0.003280968, 0.003643356, 0.0033546763, 0.0036914817, 0.0034581034, 0.0038227518, 0.0027588077]"
47,per:title,"[0.0074348985, 0.00462966, 0.0038852622, 0.004383274, 0.4903312, 0.00440688, 0.34701845, 0.004461005, 0.011206754, 0.0094728125, 0.0035427574, 0.01272685, 0.0058832387, 0.0030466004, 0.005215443, 0.0066686184, 0.013714052, 0.0029028314, 0.0048803543, 0.004061791, 0.004213296, 0.004038061, 0.006230649, 0.005371811, 0.004522414, 0.004981473, 0.006024962, 0.0034963577, 0.0044327783, 0.0068155187]"
48,no_relation,"[0.90597075, 0.02850338, 0.0049122, 0.0029599827, 0.0041334582, 0.0020164552, 0.0016033464, 0.0011718883, 0.0018128419, 0.0023861376, 0.003179307, 0.0022810414, 0.0023675684, 0.0018850573, 0.0009965132, 0.0017472279, 0.0018694744, 0.002413086, 0.0019091411, 0.002275479, 0.004333943, 0.0017991733, 0.001996859, 0.0022760346, 0.0020723531, 0.0023690138, 0.0019170814, 0.0018476947, 0.0029567778, 0.0020367408]"
49,no_relation,"[0.8197043, 0.004680553, 0.11028681, 0.0046919947, 0.0031990642, 0.006767073, 0.0009739377, 0.0019597383, 0.0015158477, 0.0022827908, 0.0016551067, 0.0011898027, 0.0021189821, 0.0022402778, 0.0012802171, 0.0016462408, 0.0019190203, 0.0024419127, 0.0025794886, 0.004054144, 0.0048091286, 0.0020417892, 0.0017235618, 0.0019340713, 0.002233724, 0.0025572288, 0.0015609144, 0.0018080419, 0.002428239, 0.001716004]"
50,org:product,"[0.0021984763, 0.0017613578, 0.004065891, 0.91418964, 0.0030616114, 0.0021423122, 0.0021771113, 0.0020875828, 0.0034968967, 0.0028722582, 0.0040957793, 0.003698986, 0.0024851256, 0.003233706, 0.0038398863, 0.003570876, 0.0033120082, 0.0032388417, 0.0031576406, 0.0023620785, 0.0017264467, 0.0036400836, 0.0031136232, 0.003324159, 0.0035683708, 0.002702852, 0.0036338675, 0.0028954926, 0.001729822, 0.0026171373]"
51,no_relation,"[0.92441005, 0.002515978, 0.0021923329, 0.0023914033, 0.0020985887, 0.003004622, 0.0023727934, 0.0033280978, 0.0021238448, 0.0027975405, 0.0020375012, 0.002807119, 0.002045975, 0.0023195257, 0.0035127592, 0.003244214, 0.002422548, 0.0020670623, 0.0024499074, 0.002844372, 0.0036518, 0.0019513302, 0.0026267634, 0.0025276758, 0.0024691224, 0.0027778037, 0.002657078, 0.0024385694, 0.0028040367, 0.0031095687]"
52,no_relation,"[0.9195014, 0.0014431097, 0.0019724972, 0.004262297, 0.002505675, 0.004153408, 0.001436782, 0.0027687934, 0.0027198843, 0.0036943434, 0.0025315, 0.002430956, 0.005018536, 0.0025352112, 0.0028424228, 0.001896932, 0.0035748389, 0.0029996326, 0.0026901665, 0.0022708848, 0.0017750554, 0.0034959996, 0.003523634, 0.0033192777, 0.00192023, 0.0020540794, 0.0027752228, 0.0029719328, 0.0023862664, 0.0025290293]"
53,per:colleagues,"[0.008174989, 0.0047873845, 0.005118589, 0.013829102, 0.004658253, 0.0067364755, 0.005019586, 0.007239545, 0.009905558, 0.006743058, 0.011293876, 0.004464512, 0.008245143, 0.016791403, 0.62184036, 0.003291925, 0.1660636, 0.013641319, 0.00854147, 0.007905598, 0.004586033, 0.0058456114, 0.006016465, 0.009194754, 0.0068810903, 0.006685685, 0.0059550875, 0.006578819, 0.010523195, 0.0034414954]"
54,no_relation,"[0.9194089, 0.002648193, 0.0022414643, 0.0023709289, 0.002751333, 0.0028819647, 0.002122694, 0.0032187942, 0.00309624, 0.0031627081, 0.0024200531, 0.0032725774, 0.002741945, 0.0023906913, 0.0022018703, 0.0021772808, 0.0032935173, 0.0029077611, 0.0026301518, 0.0025761335, 0.0018446789, 0.002494437, 0.004142358, 0.0029756266, 0.0028059403, 0.0028148603, 0.0028784487, 0.0033165135, 0.003199599, 0.0030121726]"
55,no_relation,"[0.936688, 0.0027193094, 0.0015825691, 0.0016145705, 0.0027662443, 0.0019758, 0.002304874, 0.00188993, 0.0019599455, 0.0023195513, 0.0017828088, 0.0017530278, 0.0022306903, 0.002745304, 0.0044060354, 0.0014283364, 0.0023454614, 0.0039283885, 0.0020807558, 0.0019937286, 0.001616148, 0.001756455, 0.0021402643, 0.0022377816, 0.0018224154, 0.0019210986, 0.0018197477, 0.00217689, 0.0019647363, 0.0020290846]"
56,no_relation,"[0.8615868, 0.014737811, 0.0025244218, 0.0069311233, 0.006452636, 0.004042734, 0.0009403184, 0.0017722544, 0.002744251, 0.004937754, 0.0030914764, 0.0025779852, 0.002972318, 0.002083134, 0.0015839911, 0.0014380212, 0.0033231545, 0.0029817668, 0.007946571, 0.0045566526, 0.008004989, 0.003363969, 0.0015533539, 0.0031791152, 0.0025084484, 0.0023352786, 0.0027155925, 0.0019761273, 0.03314737, 0.001990654]"
